product_id,supplier_id,product_name,category,subcategory,cost_price,mrp,commission_percent
2097,10,Makeup 2097,Beauty & Personal Care,Makeup,151.34,260.65,9.05
2098,134,Fragrances 2098,Beauty & Personal Care,Fragrances,152.47,368.85,17.69
2099,37,Fragrances 2099,Beauty & Personal Care,Fragrances,717.58,1289.71,22.25
2100,103,Haircare 2100,Beauty & Personal Care,Haircare,763.54,1533.62,22.26
2101,116,Skincare 2101,Beauty & Personal Care,Skincare,1547.68,3408.63,23.63
2102,17,Haircare 2102,Beauty & Personal Care,Haircare,439.52,935.21,15.58
2103,113,Skincare 2103,Beauty & Personal Care,Skincare,511.91,897.3,13.39
2104,58,Haircare 2104,Beauty & Personal Care,Haircare,630.15,1051.49,18.05
2105,10,Fragrances 2105,Beauty & Personal Care,Fragrances,1638.72,3037.03,17.17
2106,58,Makeup 2106,Beauty & Personal Care,Makeup,980.31,1888.1,20.0
2107,56,Fragrances 2107,Beauty & Personal Care,Fragrances,1132.79,2187.81,7.88
2108,147,Skincare 2108,Beauty & Personal Care,Skincare,1218.59,1968.83,6.29
2109,125,Skincare 2109,Beauty & Personal Care,Skincare,599.66,1266.7,15.67
2110,103,Haircare 2110,Beauty & Personal Care,Haircare,383.88,630.79,19.04
2111,41,Makeup 2111,Beauty & Personal Care,Makeup,653.14,1533.18,8.0
2112,134,Fragrances 2112,Beauty & Personal Care,Fragrances,946.46,2159.99,22.76
2113,110,Fragrances 2113,Beauty & Personal Care,Fragrances,194.3,276.62,21.73
2114,80,Fragrances 2114,Beauty & Personal Care,Fragrances,963.42,1533.84,8.33
2115,34,Haircare 2115,Beauty & Personal Care,Haircare,1543.85,2829.32,19.6
2116,11,Skincare 2116,Beauty & Personal Care,Skincare,1055.41,1895.07,17.3
2117,5,Haircare 2117,Beauty & Personal Care,Haircare,1332.79,2867.11,18.41
2118,51,Fragrances 2118,Beauty & Personal Care,Fragrances,445.31,1095.59,19.44
2119,6,Fragrances 2119,Beauty & Personal Care,Fragrances,1766.55,4572.08,15.42
2120,12,Haircare 2120,Beauty & Personal Care,Haircare,614.28,1251.45,8.47
2121,47,Fragrances 2121,Beauty & Personal Care,Fragrances,1453.34,3758.13,18.37
2122,52,Skincare 2122,Beauty & Personal Care,Skincare,1574.52,2855.34,6.4
2123,27,Makeup 2123,Beauty & Personal Care,Makeup,903.38,1916.17,17.12
2124,133,Haircare 2124,Beauty & Personal Care,Haircare,1305.18,2917.37,13.65
2125,58,Makeup 2125,Beauty & Personal Care,Makeup,247.18,364.48,22.42
2126,82,Skincare 2126,Beauty & Personal Care,Skincare,1682.24,2914.62,7.27
2127,65,Skincare 2127,Beauty & Personal Care,Skincare,1132.87,2463.67,12.25
2128,128,Makeup 2128,Beauty & Personal Care,Makeup,973.36,1595.49,16.08
2129,79,Makeup 2129,Beauty & Personal Care,Makeup,631.26,1256.05,8.6
2130,79,Haircare 2130,Beauty & Personal Care,Haircare,159.71,377.45,10.0
2131,92,Skincare 2131,Beauty & Personal Care,Skincare,196.98,323.05,20.87
2132,114,Makeup 2132,Beauty & Personal Care,Makeup,1212.61,2865.44,15.15
2133,1,Fragrances 2133,Beauty & Personal Care,Fragrances,870.05,1565.68,6.62
2134,124,Haircare 2134,Beauty & Personal Care,Haircare,439.39,1010.55,20.32
2135,101,Fragrances 2135,Beauty & Personal Care,Fragrances,1317.81,2876.48,21.46
2136,69,Skincare 2136,Beauty & Personal Care,Skincare,485.03,905.48,9.25
2137,92,Haircare 2137,Beauty & Personal Care,Haircare,912.56,1370.16,19.76
2138,39,Makeup 2138,Beauty & Personal Care,Makeup,1516.04,3458.85,17.08
2139,71,Fragrances 2139,Beauty & Personal Care,Fragrances,818.45,1209.07,15.15
2140,62,Skincare 2140,Beauty & Personal Care,Skincare,1734.04,2977.89,13.5
2141,116,Haircare 2141,Beauty & Personal Care,Haircare,246.33,500.79,18.26
2142,100,Fragrances 2142,Beauty & Personal Care,Fragrances,916.44,1349.19,7.23
2143,66,Fragrances 2143,Beauty & Personal Care,Fragrances,169.53,337.55,19.79
2144,16,Fragrances 2144,Beauty & Personal Care,Fragrances,635.04,1573.49,7.11
2145,52,Skincare 2145,Beauty & Personal Care,Skincare,670.04,1482.08,22.29
2146,110,Haircare 2146,Beauty & Personal Care,Haircare,1677.73,3667.07,20.92
2147,143,Fragrances 2147,Beauty & Personal Care,Fragrances,994.08,2138.31,14.53
2148,35,Fragrances 2148,Beauty & Personal Care,Fragrances,762.47,1306.0,10.04
2149,30,Fragrances 2149,Beauty & Personal Care,Fragrances,1400.0,2435.64,21.95
2150,33,Fragrances 2150,Beauty & Personal Care,Fragrances,577.88,1417.94,15.57
2151,111,Skincare 2151,Beauty & Personal Care,Skincare,822.49,1502.93,23.35
2152,97,Skincare 2152,Beauty & Personal Care,Skincare,1077.72,2689.67,14.62
2153,65,Fragrances 2153,Beauty & Personal Care,Fragrances,420.29,774.93,12.14
2154,150,Haircare 2154,Beauty & Personal Care,Haircare,143.31,334.61,17.41
2155,92,Skincare 2155,Beauty & Personal Care,Skincare,1136.49,2083.75,11.93
2156,44,Fragrances 2156,Beauty & Personal Care,Fragrances,1223.26,2634.97,9.26
2157,9,Makeup 2157,Beauty & Personal Care,Makeup,1558.14,2671.28,11.97
2158,130,Haircare 2158,Beauty & Personal Care,Haircare,951.39,1786.01,21.77
2159,3,Skincare 2159,Beauty & Personal Care,Skincare,1145.36,2948.3,7.23
2160,43,Fragrances 2160,Beauty & Personal Care,Fragrances,766.95,1709.9,21.03
2161,139,Makeup 2161,Beauty & Personal Care,Makeup,577.9,975.49,11.96
2162,17,Skincare 2162,Beauty & Personal Care,Skincare,1575.13,3187.06,21.32
2163,70,Haircare 2163,Beauty & Personal Care,Haircare,1412.44,2854.89,17.73
2164,150,Haircare 2164,Beauty & Personal Care,Haircare,497.51,774.99,17.16
2165,82,Fragrances 2165,Beauty & Personal Care,Fragrances,1629.63,2750.94,11.59
2166,67,Skincare 2166,Beauty & Personal Care,Skincare,1469.25,2163.95,20.76
2167,135,Makeup 2167,Beauty & Personal Care,Makeup,626.59,1196.27,12.93
2168,52,Makeup 2168,Beauty & Personal Care,Makeup,1025.96,1992.06,21.99
2169,43,Haircare 2169,Beauty & Personal Care,Haircare,1696.0,2728.73,11.53
2170,141,Fragrances 2170,Beauty & Personal Care,Fragrances,294.05,535.51,14.21
2171,88,Fragrances 2171,Beauty & Personal Care,Fragrances,1433.84,2931.37,22.01
2172,17,Makeup 2172,Beauty & Personal Care,Makeup,1529.35,2881.89,19.33
2173,22,Skincare 2173,Beauty & Personal Care,Skincare,755.18,1486.54,10.22
2174,56,Fragrances 2174,Beauty & Personal Care,Fragrances,451.78,790.67,22.3
2175,31,Makeup 2175,Beauty & Personal Care,Makeup,788.31,1496.58,13.64
2176,140,Haircare 2176,Beauty & Personal Care,Haircare,1374.51,3014.58,15.41
2177,45,Fragrances 2177,Beauty & Personal Care,Fragrances,925.59,2320.49,22.84
2178,119,Makeup 2178,Beauty & Personal Care,Makeup,963.71,1557.54,16.25
2179,142,Skincare 2179,Beauty & Personal Care,Skincare,331.61,660.85,13.62
2180,101,Makeup 2180,Beauty & Personal Care,Makeup,1777.99,3461.77,21.16
2181,147,Makeup 2181,Beauty & Personal Care,Makeup,1191.61,2410.12,12.47
2182,45,Skincare 2182,Beauty & Personal Care,Skincare,681.09,1392.24,9.46
2183,15,Haircare 2183,Beauty & Personal Care,Haircare,1794.27,3798.8,23.66
2184,18,Makeup 2184,Beauty & Personal Care,Makeup,1439.05,2341.23,10.01
2185,33,Fragrances 2185,Beauty & Personal Care,Fragrances,521.82,944.15,23.92
2186,25,Fragrances 2186,Beauty & Personal Care,Fragrances,1518.27,3616.44,23.35
2187,48,Haircare 2187,Beauty & Personal Care,Haircare,1591.36,3216.89,21.43
2188,86,Makeup 2188,Beauty & Personal Care,Makeup,1056.38,2526.84,7.52
2189,116,Makeup 2189,Beauty & Personal Care,Makeup,1434.08,3673.45,20.81
2190,51,Fragrances 2190,Beauty & Personal Care,Fragrances,886.43,1935.78,20.88
2191,101,Makeup 2191,Beauty & Personal Care,Makeup,472.01,1110.18,22.23
2192,50,Haircare 2192,Beauty & Personal Care,Haircare,645.36,1332.18,13.2
2193,3,Haircare 2193,Beauty & Personal Care,Haircare,391.07,698.79,21.39
2194,45,Haircare 2194,Beauty & Personal Care,Haircare,531.31,1186.54,20.68
2195,77,Makeup 2195,Beauty & Personal Care,Makeup,175.55,279.58,18.57
2196,18,Fragrances 2196,Beauty & Personal Care,Fragrances,670.21,1626.59,11.26
2197,115,Haircare 2197,Beauty & Personal Care,Haircare,1546.45,3580.89,14.48
2198,1,Skincare 2198,Beauty & Personal Care,Skincare,280.09,662.59,12.49
2199,11,Skincare 2199,Beauty & Personal Care,Skincare,741.08,1211.97,7.21
2200,79,Haircare 2200,Beauty & Personal Care,Haircare,1466.71,2434.27,12.68
2201,131,Mobile Accessories 2201,Electronics,Mobile Accessories,1439.81,3527.17,15.28
2202,108,Mobile Accessories 2202,Electronics,Mobile Accessories,854.07,1640.07,17.39
2203,80,Gadgets 2203,Electronics,Gadgets,1771.39,3142.95,22.16
2204,50,Mobile Accessories 2204,Electronics,Mobile Accessories,171.0,322.26,19.53
2205,145,Gadgets 2205,Electronics,Gadgets,1563.85,3618.17,8.51
2206,6,Mobile Accessories 2206,Electronics,Mobile Accessories,753.37,1696.32,10.95
2207,36,Gadgets 2207,Electronics,Gadgets,366.66,781.64,19.61
2208,115,Mobile Accessories 2208,Electronics,Mobile Accessories,1151.86,1854.38,10.73
2209,88,Mobile Accessories 2209,Electronics,Mobile Accessories,1199.06,2817.73,6.9
2210,148,Gadgets 2210,Electronics,Gadgets,1029.71,1651.02,16.42
2211,31,Mobile Accessories 2211,Electronics,Mobile Accessories,964.43,1505.73,7.7
2212,130,Mobile Accessories 2212,Electronics,Mobile Accessories,482.09,762.29,9.46
2213,95,Mobile Accessories 2213,Electronics,Mobile Accessories,296.16,730.49,17.19
2214,112,Gadgets 2214,Electronics,Gadgets,943.32,1802.66,16.06
2215,132,Mobile Accessories 2215,Electronics,Mobile Accessories,1334.82,3433.78,6.62
2216,8,Mobile Accessories 2216,Electronics,Mobile Accessories,184.04,418.3,6.11
2217,108,Gadgets 2217,Electronics,Gadgets,1266.02,2831.3,15.37
2218,31,Mobile Accessories 2218,Electronics,Mobile Accessories,1470.47,3415.24,20.76
2219,1,Gadgets 2219,Electronics,Gadgets,474.86,801.71,22.48
2220,28,Gadgets 2220,Electronics,Gadgets,560.14,909.06,8.15
2221,34,Gadgets 2221,Electronics,Gadgets,566.99,1019.93,16.4
2222,98,Gadgets 2222,Electronics,Gadgets,1119.99,2869.96,21.16
2223,98,Mobile Accessories 2223,Electronics,Mobile Accessories,1131.81,1674.8,11.27
2224,146,Gadgets 2224,Electronics,Gadgets,1200.98,2138.22,8.32
2225,53,Gadgets 2225,Electronics,Gadgets,1763.49,3109.31,20.15
2226,20,Mobile Accessories 2226,Electronics,Mobile Accessories,1633.75,4228.29,13.57
2227,56,Mobile Accessories 2227,Electronics,Mobile Accessories,300.46,450.26,23.82
2228,54,Gadgets 2228,Electronics,Gadgets,150.31,279.88,16.95
2229,69,Gadgets 2229,Electronics,Gadgets,1181.2,3047.09,22.11
2230,150,Gadgets 2230,Electronics,Gadgets,468.72,689.29,13.45
2231,8,Mobile Accessories 2231,Electronics,Mobile Accessories,744.31,1341.04,12.46
2232,111,Mobile Accessories 2232,Electronics,Mobile Accessories,1454.57,2636.65,19.41
2233,140,Gadgets 2233,Electronics,Gadgets,1257.63,3266.15,19.36
2234,127,Mobile Accessories 2234,Electronics,Mobile Accessories,1571.78,2767.15,6.78
2235,85,Gadgets 2235,Electronics,Gadgets,584.14,1437.08,11.81
2236,54,Mobile Accessories 2236,Electronics,Mobile Accessories,1267.7,2642.15,8.93
2237,116,Gadgets 2237,Electronics,Gadgets,173.07,311.46,19.62
2238,145,Gadgets 2238,Electronics,Gadgets,287.57,717.2,9.69
2239,61,Mobile Accessories 2239,Electronics,Mobile Accessories,1072.23,2307.57,15.24
2240,103,Mobile Accessories 2240,Electronics,Mobile Accessories,1285.27,3055.33,14.96
2241,93,Mobile Accessories 2241,Electronics,Mobile Accessories,1169.11,2588.09,8.79
2242,97,Gadgets 2242,Electronics,Gadgets,1256.44,3041.33,15.55
2243,67,Mobile Accessories 2243,Electronics,Mobile Accessories,558.75,1449.74,8.6
2244,136,Mobile Accessories 2244,Electronics,Mobile Accessories,174.95,411.39,16.57
2245,139,Mobile Accessories 2245,Electronics,Mobile Accessories,668.62,1667.52,20.91
2246,140,Gadgets 2246,Electronics,Gadgets,933.24,2192.11,6.81
2247,53,Gadgets 2247,Electronics,Gadgets,159.83,310.49,19.53
2248,143,Mobile Accessories 2248,Electronics,Mobile Accessories,206.93,529.86,13.37
2249,16,Gadgets 2249,Electronics,Gadgets,992.53,1634.0,14.22
2250,49,Gadgets 2250,Electronics,Gadgets,1711.56,2555.65,10.61
2251,31,Mobile Accessories 2251,Electronics,Mobile Accessories,1334.31,2426.96,22.64
2252,142,Mobile Accessories 2252,Electronics,Mobile Accessories,656.63,1505.22,7.82
2253,1,Gadgets 2253,Electronics,Gadgets,245.94,603.63,6.67
2254,28,Gadgets 2254,Electronics,Gadgets,984.71,1801.41,19.03
2255,130,Mobile Accessories 2255,Electronics,Mobile Accessories,1265.79,2782.88,22.65
2256,84,Mobile Accessories 2256,Electronics,Mobile Accessories,1589.47,3336.61,8.98
2257,99,Gadgets 2257,Electronics,Gadgets,1605.27,3595.26,8.63
2258,26,Gadgets 2258,Electronics,Gadgets,844.69,1457.83,22.86
2259,15,Gadgets 2259,Electronics,Gadgets,222.89,555.82,17.02
2260,66,Mobile Accessories 2260,Electronics,Mobile Accessories,323.54,509.5,7.94
2261,79,Gadgets 2261,Electronics,Gadgets,304.11,460.87,15.27
2262,10,Mobile Accessories 2262,Electronics,Mobile Accessories,384.68,884.83,16.78
2263,106,Gadgets 2263,Electronics,Gadgets,1679.17,2623.92,20.64
2264,106,Mobile Accessories 2264,Electronics,Mobile Accessories,327.4,779.66,23.93
2265,16,Gadgets 2265,Electronics,Gadgets,987.32,2468.54,6.03
2266,6,Mobile Accessories 2266,Electronics,Mobile Accessories,396.69,653.92,8.21
2267,95,Gadgets 2267,Electronics,Gadgets,1093.9,2032.31,17.26
2268,48,Gadgets 2268,Electronics,Gadgets,1212.9,3016.26,9.99
2269,76,Mobile Accessories 2269,Electronics,Mobile Accessories,772.23,1366.01,10.34
2270,130,Gadgets 2270,Electronics,Gadgets,780.38,1251.6,6.41
2271,15,Gadgets 2271,Electronics,Gadgets,563.25,1195.95,11.65
2272,147,Mobile Accessories 2272,Electronics,Mobile Accessories,980.9,2545.4,20.02
2273,2,Mobile Accessories 2273,Electronics,Mobile Accessories,695.8,1486.56,17.07
2274,112,Gadgets 2274,Electronics,Gadgets,391.84,850.02,15.78
2275,126,Gadgets 2275,Electronics,Gadgets,376.04,956.33,9.22
2276,120,Mobile Accessories 2276,Electronics,Mobile Accessories,1296.24,2577.64,11.16
2277,96,Mobile Accessories 2277,Electronics,Mobile Accessories,1721.75,4130.85,16.49
2278,147,Gadgets 2278,Electronics,Gadgets,1365.14,3394.02,15.16
2279,142,Mobile Accessories 2279,Electronics,Mobile Accessories,746.85,1346.86,11.62
2280,43,Gadgets 2280,Electronics,Gadgets,1326.55,3114.83,17.21
2281,36,Gadgets 2281,Electronics,Gadgets,534.65,952.17,7.73
2282,68,Mobile Accessories 2282,Electronics,Mobile Accessories,335.4,592.51,19.98
2283,146,Gadgets 2283,Electronics,Gadgets,1675.99,3693.88,15.63
2284,20,Mobile Accessories 2284,Electronics,Mobile Accessories,157.79,250.24,17.58
2285,28,Gadgets 2285,Electronics,Gadgets,1781.49,3314.91,17.77
2286,80,Mobile Accessories 2286,Electronics,Mobile Accessories,1327.91,2091.1,17.25
2287,63,Gadgets 2287,Electronics,Gadgets,986.37,1512.56,7.92
2288,36,Gadgets 2288,Electronics,Gadgets,1730.79,4216.26,18.99
2289,36,Mobile Accessories 2289,Electronics,Mobile Accessories,221.74,326.52,11.05
2290,29,Mobile Accessories 2290,Electronics,Mobile Accessories,488.94,693.44,9.8
2291,48,Gadgets 2291,Electronics,Gadgets,832.81,1998.25,7.51
2292,8,Mobile Accessories 2292,Electronics,Mobile Accessories,901.15,1778.65,23.36
2293,36,Gadgets 2293,Electronics,Gadgets,684.17,1703.59,19.3
2294,33,Gadgets 2294,Electronics,Gadgets,1742.51,2488.73,13.69
2295,122,Gadgets 2295,Electronics,Gadgets,1066.45,2004.29,17.03
2296,112,Gadgets 2296,Electronics,Gadgets,1289.0,2348.36,17.66
2297,4,Gadgets 2297,Electronics,Gadgets,250.8,414.83,21.37
2298,98,Gadgets 2298,Electronics,Gadgets,1440.92,3086.09,14.13
2299,145,Gadgets 2299,Electronics,Gadgets,1307.0,2127.8,13.4
2300,28,Mobile Accessories 2300,Electronics,Mobile Accessories,1708.56,3300.03,17.09
2301,92,Gadgets 2301,Electronics,Gadgets,958.49,1396.78,17.43
2302,124,Mobile Accessories 2302,Electronics,Mobile Accessories,196.41,290.54,20.66
2303,95,Mobile Accessories 2303,Electronics,Mobile Accessories,1350.13,2120.87,22.77
2304,36,Mobile Accessories 2304,Electronics,Mobile Accessories,515.59,1165.89,9.78
2305,29,Mobile Accessories 2305,Electronics,Mobile Accessories,1477.77,2480.82,13.31
2306,121,Mobile Accessories 2306,Electronics,Mobile Accessories,844.72,1594.27,11.53
2307,125,Gadgets 2307,Electronics,Gadgets,1650.84,3129.96,6.71
2308,149,Mobile Accessories 2308,Electronics,Mobile Accessories,308.17,799.77,11.95
2309,127,Mobile Accessories 2309,Electronics,Mobile Accessories,1450.24,2235.17,15.81
2310,51,Gadgets 2310,Electronics,Gadgets,335.68,704.75,14.9
2311,133,Gadgets 2311,Electronics,Gadgets,1207.27,3045.87,13.21
2312,104,Mobile Accessories 2312,Electronics,Mobile Accessories,795.94,1238.7,21.66
2313,74,Gadgets 2313,Electronics,Gadgets,689.38,1386.6,18.8
2314,119,Mobile Accessories 2314,Electronics,Mobile Accessories,869.25,2064.41,17.65
2315,6,Gadgets 2315,Electronics,Gadgets,701.95,1004.47,12.43
2316,128,Gadgets 2316,Electronics,Gadgets,1173.48,1737.92,15.52
2317,125,Gadgets 2317,Electronics,Gadgets,588.88,867.15,20.86
2318,60,Gadgets 2318,Electronics,Gadgets,405.58,717.15,13.95
2319,14,Mobile Accessories 2319,Electronics,Mobile Accessories,802.1,1534.67,11.16
2320,30,Gadgets 2320,Electronics,Gadgets,1440.17,3285.81,8.15
2321,126,Mobile Accessories 2321,Electronics,Mobile Accessories,803.96,1633.08,18.9
2322,74,Mobile Accessories 2322,Electronics,Mobile Accessories,617.02,1193.61,16.59
2323,96,Gadgets 2323,Electronics,Gadgets,1753.6,4014.04,18.6
2324,63,Gadgets 2324,Electronics,Gadgets,1625.24,3624.18,17.56
2325,134,Mobile Accessories 2325,Electronics,Mobile Accessories,1196.19,2865.4,7.88
2326,31,Gadgets 2326,Electronics,Gadgets,952.45,2310.6,20.75
2327,91,Gadgets 2327,Electronics,Gadgets,585.84,1359.72,12.18
2328,8,Gadgets 2328,Electronics,Gadgets,1123.25,2430.86,19.03
2329,15,Mobile Accessories 2329,Electronics,Mobile Accessories,919.99,1775.91,20.98
2330,6,Gadgets 2330,Electronics,Gadgets,686.82,1135.02,7.28
2331,27,Mobile Accessories 2331,Electronics,Mobile Accessories,294.52,740.34,8.72
2332,28,Mobile Accessories 2332,Electronics,Mobile Accessories,1735.38,3653.5,17.49
2333,67,Gadgets 2333,Electronics,Gadgets,761.59,1697.42,6.94
2334,42,Gadgets 2334,Electronics,Gadgets,694.44,1510.33,11.88
2335,137,Mobile Accessories 2335,Electronics,Mobile Accessories,956.75,1670.93,12.39
2336,79,Gadgets 2336,Electronics,Gadgets,382.1,833.02,22.43
2337,130,Gadgets 2337,Electronics,Gadgets,482.92,854.46,19.4
2338,71,Mobile Accessories 2338,Electronics,Mobile Accessories,159.77,248.06,7.31
2339,11,Gadgets 2339,Electronics,Gadgets,611.52,1275.02,14.24
2340,28,Gadgets 2340,Electronics,Gadgets,691.96,1561.67,19.04
2341,116,Gadgets 2341,Electronics,Gadgets,824.55,1770.71,23.11
2342,147,Gadgets 2342,Electronics,Gadgets,406.0,584.75,10.3
2343,88,Mobile Accessories 2343,Electronics,Mobile Accessories,1756.73,4008.36,13.02
2344,1,Mobile Accessories 2344,Electronics,Mobile Accessories,1445.89,2126.98,13.6
2345,100,Gadgets 2345,Electronics,Gadgets,190.02,469.79,22.39
2346,86,Mobile Accessories 2346,Electronics,Mobile Accessories,1250.68,2903.66,22.47
2347,56,Gadgets 2347,Electronics,Gadgets,577.85,1052.55,13.14
2348,7,Gadgets 2348,Electronics,Gadgets,241.28,599.96,20.41
2349,126,Mobile Accessories 2349,Electronics,Mobile Accessories,175.75,366.21,13.27
2350,106,Mobile Accessories 2350,Electronics,Mobile Accessories,619.76,1572.44,8.59
2351,120,Mobile Accessories 2351,Electronics,Mobile Accessories,282.27,517.99,11.67
2352,148,Gadgets 2352,Electronics,Gadgets,914.26,2149.63,13.34
2353,21,Gadgets 2353,Electronics,Gadgets,998.66,1821.93,23.09
2354,9,Mobile Accessories 2354,Electronics,Mobile Accessories,574.41,926.96,14.91
2355,12,Mobile Accessories 2355,Electronics,Mobile Accessories,1635.5,2715.56,22.77
2356,120,Gadgets 2356,Electronics,Gadgets,402.87,633.35,10.57
2357,103,Gadgets 2357,Electronics,Gadgets,1653.06,3437.86,14.76
2358,9,Gadgets 2358,Electronics,Gadgets,396.18,900.58,7.48
2359,121,Gadgets 2359,Electronics,Gadgets,1773.92,3954.32,18.02
2360,133,Gadgets 2360,Electronics,Gadgets,1725.1,4289.76,7.03
2361,90,Mobile Accessories 2361,Electronics,Mobile Accessories,227.08,374.21,9.1
2362,94,Mobile Accessories 2362,Electronics,Mobile Accessories,1707.57,3475.86,22.63
2363,86,Mobile Accessories 2363,Electronics,Mobile Accessories,368.55,721.82,6.8
2364,102,Gadgets 2364,Electronics,Gadgets,1456.7,3441.11,17.75
2365,103,Mobile Accessories 2365,Electronics,Mobile Accessories,563.43,1160.84,15.88
2366,44,Gadgets 2366,Electronics,Gadgets,178.2,430.01,13.53
2367,80,Gadgets 2367,Electronics,Gadgets,1336.26,2458.34,8.34
2368,121,Mobile Accessories 2368,Electronics,Mobile Accessories,449.93,947.36,7.0
2369,98,Mobile Accessories 2369,Electronics,Mobile Accessories,1611.74,2832.47,7.39
2370,9,Gadgets 2370,Electronics,Gadgets,1149.26,2635.39,11.61
2371,110,Gadgets 2371,Electronics,Gadgets,242.41,382.66,17.92
2372,12,Gadgets 2372,Electronics,Gadgets,562.74,843.58,19.64
2373,9,Gadgets 2373,Electronics,Gadgets,453.33,887.58,9.01
2374,85,Gadgets 2374,Electronics,Gadgets,890.12,2184.76,6.19
2375,44,Gadgets 2375,Electronics,Gadgets,814.77,1949.21,10.28
2376,71,Gadgets 2376,Electronics,Gadgets,1493.44,3847.75,13.15
2377,102,Gadgets 2377,Electronics,Gadgets,1416.32,3652.12,6.17
2378,9,Gadgets 2378,Electronics,Gadgets,1585.51,2381.49,22.41
2379,46,Gadgets 2379,Electronics,Gadgets,1384.59,3154.73,21.51
2380,30,Gadgets 2380,Electronics,Gadgets,935.17,1389.23,7.38
2381,89,Gadgets 2381,Electronics,Gadgets,974.58,1497.8,16.85
2382,149,Mobile Accessories 2382,Electronics,Mobile Accessories,1265.04,2042.1,7.39
2383,34,Gadgets 2383,Electronics,Gadgets,1706.14,3950.25,21.85
2384,66,Mobile Accessories 2384,Electronics,Mobile Accessories,1672.41,2836.6,7.27
2385,100,Gadgets 2385,Electronics,Gadgets,674.99,1642.44,7.56
2386,41,Gadgets 2386,Electronics,Gadgets,748.94,1484.01,18.06
2387,134,Gadgets 2387,Electronics,Gadgets,1532.3,3796.68,23.58
2388,150,Mobile Accessories 2388,Electronics,Mobile Accessories,852.48,1207.86,16.07
2389,132,Mobile Accessories 2389,Electronics,Mobile Accessories,1795.1,3121.97,9.62
2390,29,Mobile Accessories 2390,Electronics,Mobile Accessories,912.8,1516.86,12.33
2391,104,Mobile Accessories 2391,Electronics,Mobile Accessories,1551.19,2943.5,12.89
2392,95,Mobile Accessories 2392,Electronics,Mobile Accessories,1030.72,1470.38,13.51
2393,37,Mobile Accessories 2393,Electronics,Mobile Accessories,205.43,299.8,14.72
2394,105,Gadgets 2394,Electronics,Gadgets,142.71,234.34,17.86
2395,40,Mobile Accessories 2395,Electronics,Mobile Accessories,591.93,1449.32,16.09
2396,23,Mobile Accessories 2396,Electronics,Mobile Accessories,1623.24,3154.16,10.77
2397,116,Mobile Accessories 2397,Electronics,Mobile Accessories,482.75,949.44,20.83
2398,45,Gadgets 2398,Electronics,Gadgets,1510.76,2527.81,17.36
2399,72,Gadgets 2399,Electronics,Gadgets,1782.13,3999.21,21.73
2400,107,Gadgets 2400,Electronics,Gadgets,556.85,1112.86,19.35
2401,64,Mobile Accessories 2401,Electronics,Mobile Accessories,1146.05,2606.94,22.92
2402,121,Mobile Accessories 2402,Electronics,Mobile Accessories,357.4,633.04,9.13
2403,89,Mobile Accessories 2403,Electronics,Mobile Accessories,1433.73,3068.86,17.01
2404,20,Mobile Accessories 2404,Electronics,Mobile Accessories,1179.45,2595.37,17.97
2405,8,Mobile Accessories 2405,Electronics,Mobile Accessories,1110.4,2229.02,16.8
2406,60,Mobile Accessories 2406,Electronics,Mobile Accessories,561.46,1207.12,13.09
2407,78,Mobile Accessories 2407,Electronics,Mobile Accessories,855.15,2218.54,11.93
2408,67,Mobile Accessories 2408,Electronics,Mobile Accessories,431.94,791.0,8.45
2409,124,Gadgets 2409,Electronics,Gadgets,510.72,797.04,9.23
2410,90,Mobile Accessories 2410,Electronics,Mobile Accessories,291.21,517.9,10.29
2411,149,Gadgets 2411,Electronics,Gadgets,204.31,309.65,9.38
2412,65,Mobile Accessories 2412,Electronics,Mobile Accessories,1072.05,2668.46,12.51
2413,18,Mobile Accessories 2413,Electronics,Mobile Accessories,1303.76,2442.67,13.6
2414,84,Gadgets 2414,Electronics,Gadgets,411.46,1049.61,21.82
2415,2,Mobile Accessories 2415,Electronics,Mobile Accessories,454.81,868.81,23.09
2416,39,Gadgets 2416,Electronics,Gadgets,1510.94,2702.24,17.55
2417,123,Gadgets 2417,Electronics,Gadgets,783.79,1384.01,7.18
2418,35,Mobile Accessories 2418,Electronics,Mobile Accessories,980.22,1621.91,17.85
2419,31,Gadgets 2419,Electronics,Gadgets,380.47,869.06,16.49
2420,85,Mobile Accessories 2420,Electronics,Mobile Accessories,1022.73,2626.42,22.68
2421,111,Mobile Accessories 2421,Electronics,Mobile Accessories,1422.47,3591.33,16.45
2422,97,Gadgets 2422,Electronics,Gadgets,1794.79,4209.36,14.25
2423,149,Gadgets 2423,Electronics,Gadgets,1209.99,2217.67,7.35
2424,114,Gadgets 2424,Electronics,Gadgets,1796.96,3405.15,13.31
2425,79,Mobile Accessories 2425,Electronics,Mobile Accessories,351.69,651.99,16.3
2426,61,Gadgets 2426,Electronics,Gadgets,1272.95,3076.79,14.11
2427,65,Mobile Accessories 2427,Electronics,Mobile Accessories,1359.76,2225.28,23.53
2428,40,Gadgets 2428,Electronics,Gadgets,1139.92,2760.74,13.74
2429,70,Mobile Accessories 2429,Electronics,Mobile Accessories,955.72,1876.32,18.75
2430,48,Gadgets 2430,Electronics,Gadgets,368.5,580.07,18.24
2431,123,Mobile Accessories 2431,Electronics,Mobile Accessories,1744.67,2668.05,9.45
2432,148,Mobile Accessories 2432,Electronics,Mobile Accessories,1242.5,3042.45,6.51
